sudo: unable to resolve host ip-10-100-0-186: Name or service not known
sudo: unable to resolve host ip-10-100-0-186: Name or service not known
2026-09-22T09:50:52.720Z	info	isupipe-benchmarker	SSL接続が有効になっています

2026-09-22T09:51:46.104Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.115Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.123Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.133Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.133Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:46.150Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.150Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.150Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.150Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.150Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.153Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.153Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.153Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.153Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.163Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.166Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.166Z	info	staff-logger	scenario/viewer.go:46	change icon
2026-09-22T09:51:46.173Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.173Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.183Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.195Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.204Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.212Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.221Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.221Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:46.235Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.246Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.255Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.264Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.273Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.281Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.282Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.282Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.292Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.300Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.313Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.313Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:46.317Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.327Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.327Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.330Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.331Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.331Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.331Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.337Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.342Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.342Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.342Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.342Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.345Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.345Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.345Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.345Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.346Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.355Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.366Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.369Z	info	staff-logger	scenario/viewer.go:90	get livestream stats
2026-09-22T09:51:46.375Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.383Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.394Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.395Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.395Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:46.401Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.401Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.401Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.401Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.401Z	warn	staff-logger	scenario/viewer.go:178	viewer_spam: failed to post livecomment (moderated spam): benchmark-application: [一般エラー] POST /api/livestream/8553/livecomment へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:400, actual:201)

2026-09-22T09:51:46.405Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.409Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.416Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.424Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.433Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.440Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.441Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:46.453Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.453Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:46.467Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.467Z	warn	staff-logger	scenario/viewer.go:178	viewer_spam: failed to post livecomment (moderated spam): benchmark-application: [一般エラー] POST /api/livestream/8042/livecomment へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:400, actual:201)

2026-09-22T09:51:46.478Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.486Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.497Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.508Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.513Z	warn	staff-logger	scenario/viewer.go:178	viewer_spam: failed to post livecomment (moderated spam): benchmark-application: [一般エラー] POST /api/livestream/8044/livecomment へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:400, actual:201)

2026-09-22T09:51:46.518Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.528Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.538Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.538Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:46.552Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.552Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.552Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.552Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.556Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.565Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.568Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.568Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.576Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.579Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.579Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.579Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.579Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.579Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.579Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.579Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.580Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.585Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.596Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.598Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.598Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:46.613Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.613Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.631Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.631Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:46.633Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.633Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.633Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.633Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.649Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.660Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.671Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.682Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.686Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.686Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.686Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.686Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.695Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.705Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.705Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.705Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.705Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.705Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.713Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.721Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.730Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.740Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.750Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.765Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.769Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.769Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.769Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.769Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.770Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.770Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.770Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.770Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.776Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.785Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.792Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.792Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.792Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.792Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.795Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.803Z	warn	staff-logger	scenario/viewer.go:178	viewer_spam: failed to post livecomment (moderated spam): benchmark-application: [一般エラー] POST /api/livestream/8583/livecomment へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:400, actual:201)

2026-09-22T09:51:46.806Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.806Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:46.816Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.816Z	info	staff-logger	scenario/viewer.go:46	change icon
2026-09-22T09:51:46.823Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.826Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.832Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.846Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.855Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.861Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.861Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.861Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.861Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.867Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.875Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.883Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.884Z	warn	staff-logger	scenario/viewer.go:178	viewer_spam: failed to post livecomment (moderated spam): benchmark-application: [一般エラー] POST /api/livestream/8577/livecomment へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:400, actual:201)

2026-09-22T09:51:46.888Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.888Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:46.894Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.895Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:46.899Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.900Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:46.900Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:46.900Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:46.900Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:46.906Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:46.915Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
